"Country","OblName","PostCodeList","City","lang_code"
"KZ","SEV","","Антоновка","ru"
"BY","HO","247217,247248","Антоновка","ru"
"RU","MOS","","Антоново","ru"
"BY","BR","225055","Антоны","ru"
"BY","BR","225850","Антополь","ru"
"BY","HO","","Антополь","ru"
"RU","ALT","658430","Антошиха","ru"
"RU","BEL","309901","Антошкин","ru"
"RU","KOS","157260","Антропово","ru"
"RU","KOS","","Антушево","ru"
"RU","AL","659611","Ануйское","ru"
"RU","PNZ","442221","Анучино","ru"
"RU","PRI","692300","Анучино","ru"
"RU","KYA","663634","Анцирь","ru"
"RU","NGR","174574","Анциферово","ru"
"RU","ARK","164867","Анциферовский Бор","ru"
"RU","IVA","155070","Аньково","ru"
"RU","TVE","171898","Аньково","ru"
"RU","STA","357248","Апанасенко","ru"
"RU","STA","356711","Апанасенковское","ru"
"RU","KRS","","Апанасовка","ru"
"AM","AG","","Апаран","ru"
"RU","MOS","","Апаринки","ru"
"RU","ROS","346553","Апаринский","ru"
"RU","MOS","","Апариха","ru"
"RU","TA","422350,422369","Апастово","ru"
"RU","MUR","184029,184200,184204,184205,184207,184209,184210,184211,184216,184219","Апатиты","ru"
"RU","KAM","684104","Апача","ru"
"RU","CU","429207","Апнерка","ru"
"RU","OMS","646009","Апполоновка","ru"
"RU","KOS","156510","Апраксино","ru"
"RU","MOS","143360,143361,143362,143363,143369","Апрелевка","ru"
"RU","BA","453873","Аптраково","ru"
"RU","KAM","688816","Апука","ru"
"RU","BEL","","Апухтин","ru"
"RU","KDA","352690,352691,352692,352693,352695,352696","Апшеронск","ru"
"RU","DA","368613","Араблинское","ru"
"RU","KYA","662841","Арадан","ru"
"RU","ROS","347065","Араканцев","ru"
"RU","TA","","Аракчино Новое","ru"
"RU","TA","420031","Аракчино Старое","ru"
"KZ","KZY","","Аралсульфат","ru"
"KZ","KZY","","Аральск","ru"
"RU","SVE","","Арамашево","ru"
"RU","SVE","624000,624002,624003","Арамиль","ru"
"RU","DA","368273","Арани","ru"
"RU","CHE","456981","Арасланово","ru"
"RU","KIR","612180","Арбаж","ru"
"RU","KK","655745","Арбаты","ru"
"RU","TA","422245","Арбор","ru"
"RU","ALT","659006","Арбузовка","ru"
"RU","CRI","296310","Арбузово","ru"
"RU","ORL","303213","Арбузово","ru"
"RU","AMU","676365","Арга","ru"
"RU","RYA","391066","Аргамаково","ru"
"RU","LIP","399758","Аргамач-Пальна","ru"
"RU","CHE","456880,456881,456883,456888","Аргаяш","ru"
"RU","DA","368921","Аргвани","ru"
"RU","SAK","694417","Арги-Паги","ru"
"RU","KB","361311,361360","Аргудан","ru"
"RU","CE","366281,366282,366283,366284,366285,366286,366287,366310","Аргун","ru"
"RU","ARK","165111","Аргуновский","ru"
"RU","BA","452317","Аргыш","ru"
"RU","RYA","391356","Ардабьево","ru"
"RU","MO","431850,431860,431861,431874,431899","Ардатов","ru"
"RU","NIZ","607130","Ардатов","ru"
"RU","KIR","","Ардаши","ru"
"RU","SE","363330,363331,363332,363333,363334","Ардон","ru"
"RU","KYA","663035","Арей","ru"
"RU","KYA","","Арейское","ru"
"RU","BRY","242223","Арельск","ru"
"RU","NIZ","606142","Арефино","ru"
"RU","YAR","152954","Арефино","ru"
"RU","VGG","403262","Аржановская","ru"
"RU","NIZ","607220,607221,607222,607223,607224,607225,607226,607227,607228,607230,607232,607233,607279","Арзамас","ru"
"RU","STA","356570,356571","Арзгир","ru"
"RU","BA","452840","Арибашево","ru"
"RU","BA","452539","Ариево","ru"
"RU","KB","361218","Арик","ru"
"RU","MOS","","Аринино","ru"
"RU","KEM","652577","Ариничево","ru"
"RU","BEL","","Аринкин","ru"
"RU","ULY","","Аристовка","ru"
"RU","KLU","249807","Аристово","ru"
"RU","MOS","","Аристово","ru"
"RU","SAR","412210,412211","Аркадак","ru"
"RU","AMU","676761","Аркадьевка","ru"
"KZ","KUS","","Аркалык","ru"
"RU","BEL","309982","Аркатово","ru"
"RU","BA","","Аркаул","ru"
"RU","BA","452493","Аркаулово","ru"
"RU","KIR","613445","Аркуль","ru"
"RU","BA","452865","Арлан","ru"
"RU","KDA","352462,352900,352901,352902,352903,352904,352905,352906,352909,352910,352912,352913,352915,352916,352918,352919,352922,352923,352924,352925,352926,352930,352931,352932,352941,352947,352949,392923","Армавир","ru"
"AM","AV","","Армавир","ru"
"RU","MOS","","Армазово","ru"
"RU","MAG","685930","Армань","ru"
"RU","MOW","","Армейский","ru"
"AM","ER","","Армения","ru"
"RU","TYU","627220","Армизонское","ru"
"RU","CRI","296012","Армянск","ru"
"RU","KDA","353331","Армянский","ru"
"RU","BEL","309904","Арнаутово","ru"
"RU","LEN","","Аро","ru"
"RU","BA","452161","Арово","ru"
"RU","CRI","","Аромат","ru"
"RU","CRI","297635","Ароматное","ru"
"RU","TYU","627350","Аромашево","ru"
"RU","VLA","601602","Арсаки","ru"
"RU","BA","453395","Арсеново","ru"
"RU","PRI","692330,692331,692335,692337,692338,692342,692343,692344,692345,692346,692347,692348,692679,692688,692813,692814","Арсеньев","ru"
"RU","TUL","301510","Арсеньево","ru"
"RU","TA","422000,422002,422049","Арск","ru"
"RU","BA","452507","Арсланово","ru"
"RU","BA","","Артакуль","ru"
"RU","ROS","346018","Артамошкин","ru"
"RU","KL","359231","Артезиан","ru"
"RU","BEL","309285","Артельное","ru"
"RU","SVE","","Артельный","ru"
"RU","PRI","692486,692707,692750,692751,692753,692754,692756,692759,692760,692764,692766,692767,692768,692769,692771,692774,692775,692778","Артем","ru"
"RU","BEL","309737","Артеменков","ru"
"RU","MOS","143231","Артемки","ru"
"RU","CRI","","Артемовка","ru"
"RU","IRK","666925","Артемовский","ru"
"RU","PRI","","Артемовский","ru"
"RU","SVE","623780,623783,623784,623785","Артемовский","ru"
"RU","SVE","623340,623341,623342","Арти","ru"
"BY","HO","","Артуки","ru"
"RU","AL","649154","Артыбаш","ru"
"RU","SA","678735","Артык","ru"
"RU","OMS","646444","Артын","ru"
"RU","KEM","652691","Артышта","ru"
"RU","KDA","","Артюшенко","ru"
"RU","VLA","602127","Архангел","ru"
"KZ","SEV","","Архангелка","ru"
"RU","ORE","460514","Архангеловка","ru"
"RU","ARK","163000,163001,163002,163004,163006,163007,163009,163011,163012,163013,163015,163016,163017,163018,163019,163020,163021,163022,163023,163024,163025,163026,163027,163028,163029,163030,163031,163032,163035,163036,163038,163039,163044,163045,163046,163048,163049,163050,163051,163053,163054,163057,163058,163059,163060,163061,163062,163064,163065,163069,163071,163072,163100,163700,163890,163899,163901,163902,163903,163904,163905,163906,163907,163908,163909,163910,163911,163960,163961,163970,163991,163992,163993,163994,163995,163996,163997,163998,163999,992500","Архангельск","ru"
"RU","KDA","352117,352118","Архангельская","ru"
"RU","BA","","Архангельское","ru"
"RU","BEL","309153","Архангельское","ru"
"RU","KIR","613481","Архангельское","ru"
"RU","MOS","143420","Архангельское","ru"
"RU","NIZ","607707","Архангельское","ru"
"RU","PER","619193","Архангельское","ru"
"RU","PNZ","442321","Архангельское","ru"
"RU","STA","356835","Архангельское","ru"
"RU","TUL","301990","Архангельское","ru"
"RU","TYU","626392","Архангельское","ru"
"RU","ULY","433409","Архангельское","ru"
"RU","VOR","396230","Архангельское","ru"
"RU","ZAB","673050","Архангельское","ru"
"RU","AMU","676740,676742","Архара","ru"
"RU","KDA","353485,353487,353488","Архипо-Осиповка","ru"
"RU","BEL","309423","Архипов","ru"
"RU","IVA","155700","Архиповка","ru"
"RU","VOR","396602","Архиповка","ru"
"RU","VLG","","Архипово","ru"
"RU","KDA","352623","Архиповское","ru"
"RU","STA","356838","Архиповское","ru"
"RU","SE","363120","Архонская","ru"
"RU","KC","","Архыз","ru"
"RU","CHE","457206","Арчаглы-Аят","ru"
"RU","VGG","403301","Арчединская","ru"
"KZ","KUS","","Аршалы","ru"
"RU","BU","671023","Аршан","ru"
"RU","IRK","665224","Аршан","ru"
"RU","KL","358903","Аршан","ru"
"KZ","SEV","","Арыкбалык","ru"
"RU","SA","678183","Арылах","ru"
"KZ","YUZ","","Арысь","ru"
"RU","KEM","652115","Арышево","ru"
"RU","NIZ","606819","Арья","ru"
"RU","CU","429150","Асаново","ru"
"KZ","SEV","","Асаново","ru"
"BY","HO","","Асаревичи","ru"
"RU","SVE","624260,624261,624262,624264,624265,624266,624269,624270,624272,624273,624287","Асбест","ru"
"RU","SVE","624611","Асбестовский","ru"
"BY","VI","","Асвея","ru"
"RU","ORE","461710,461719","Асекеево","ru"
"RU","KLU","249024","Асеньевское","ru"
"RU","VLA","601216","Асерхово","ru"
"RU","TOM","636810,636813,636820,636840,636841,636842,636843,636844,636845,636849","Асино","ru"
"RU","BA","453620","Аскарово","ru"
"RU","KK","655700,655735","Аскиз","ru"
"RU","BA","452880","Аскино","ru"
"RU","TYU","627042","Аслана","ru"
"RU","BRY","242414","Асовица","ru"
"RU","PER","617530","Аспа","ru"
"KZ","ZHA","","Асса","ru"
"RU","AST","410105,416465","Ассадулаево","ru"
"RU","CE","366703","Ассиновская","ru"
"RU","AD","385231","Ассоколай","ru"
"RU","BA","453562","Ассы","ru"
"KZ","AKM","","Астана","ru"
"RU","SMO","216521","Астапковичи","ru"
"RU","KYA","663641","Астафьевка","ru"
"RU","ROS","","Астахов","ru"
"RU","KOS","","Асташево","ru"
"RU","ULY","433260","Астрадамовка","ru"
"RU","MOS","","Астрамьево","ru"
"RU","PRI","692671","Астраханка","ru"
"KZ","AKM","","Астраханка","ru"
"KZ","SEV","150301","Астраханка","ru"
"RU","AST","414000,414004,414006,414008,414009,414011,414012,414013,414014,414015,414016,414017,414018,414019,414021,414022,414024,414025,414026,414028,414029,414030,414032,414038,414039,414040,414041,414042,414044,414045,414046,414047,414050,414051,414052,414056,414057,414700,414890,414899,414950,414960,414961,414999,992600","Астрахань","ru"
"RU","MOS","","Астрецово","ru"
"RU","NVS","632842","Астродым","ru"
"KZ","VOS","","Асубулак","ru"
"RU","BA","452315","Асяново","ru"
"KZ","AKM","","Атабасар","ru"
"RU","IRK","665121","Атагай","ru"
"RU","BA","","Атаевка","ru"
"RU","KB","361517,361521","Атажукино","ru"
"RU","AST","","Атал","ru"
"RU","VOR","","Атамановка","ru"
"RU","ZAB","672530","Атамановка","ru"
"RU","KEM","654216","Атаманово","ru"
"RU","KYA","","Атаманово","ru"
"RU","KDA","352065","Атаманская","ru"
"KZ","KAR","","Атасу","ru"
"KZ","AKM","","Атбасар","ru"
"RU","MO","431524","Атемар","ru"
"RU","MOS","143322","Атепцево","ru"
"RU","SVE","623075","Атиг","ru"
"BY","HO","","Атирки","ru"
"RU","SAR","412420,412421,412423,412424,412425","Аткарск","ru"
"RU","DA","368216","Атланаул","ru"
"RU","KAM","684309","Атласово","ru"
"RU","CU","","Атлашево","ru"
"RU","PNZ","442146","Атмис","ru"
"RU","CU","429055","Атнары","ru"
"RU","TA","422247","Атня","ru"
"RU","OMS","646318","Атрачи","ru"
"RU","SVE","624583","Атымья","ru"
"KZ","ATY","","Атырау","ru"
"RU","MO","431050","Атюрьево","ru"
"RU","MO","431800,431849","Атяшево","ru"
"RU","KC","","аул Кызыл-Октябрь","ru"
"RU","KC","","аул Новая Джегута","ru"
"RU","KC","369111","аул Псыж","ru"
"RU","KC","369324","аул Сары-Тюз","ru"
"KZ","KUS","","Аулиеколь","ru"
"RU","KDA","","Аушед","ru"
"RU","KB","361820,361821","Аушигер","ru"
"KZ","VOS","","Ауэзов","ru"
"BY","HO","","Афанасовка","ru"
"RU","BEL","309236","Афанасово","ru"
"RU","KOS","156523","Афанасово","ru"
"RU","MOS","","Афанасово","ru"
"RU","MOS","","Афанасово-1","ru"
"RU","BEL","309834","Афанасьевка","ru"
"KZ","SEV","","Афанасьевка","ru"
"RU","KIR","613060","Афанасьево","ru"
"RU","LIP","399020","Афанасьево","ru"
"RU","MOS","144047","Афанасьево","ru"
"RU","VLG","161579","Афанасьевская","ru"
"RU","SVE","","Афанасьевское","ru"
"RU","KOS","","Аферово","ru"
"RU","TVE","170545","Афимьино","ru"
"RU","AD","385123","Афипсип","ru"
"RU","KDA","353235,353236","Афипский","ru"
"RU","NIZ","607680","Афонино","ru"
"RU","BEL","309677","Афоньевка","ru"
"KZ","SEV","","Афонькино","ru"
"RU","MUR","184220","Африканда","ru"
"RU","DA","368264","Ахалчи","ru"
"RU","BA","452658","Ахманово","ru"
"RU","SAR","413257","Ахмат","ru"
"RU","CU","429816","Ахматово","ru"
"RU","RYA","391348","Ахматово","ru"
"RU","BA","","Ахмерово","ru"
"RU","KDA","352534","Ахметовская","ru"
"KZ","VOS","","Ахмирово","ru"
"RU","DA","","Ахниг","ru"
"RU","KDA","353523","Ахтанизовская станица","ru"
"RU","KDA","353892","Ахтарский","ru"
"RU","MOS","","Ахтимнеево","ru"
"RU","BA","452806","Ахтиял","ru"
"RU","AST","416500,416501,416502,416503,416504,416506,416507,416509,416539","Ахтубинск","ru"
"RU","DA","368730","Ахты","ru"
"RU","KDA","353300,353301,353302","Ахтырский","ru"
"RU","BA","453733","Ахуново","ru"
"RU","KDA","354343","Ахштырь","ru"
"RU","KIR","612057","Ацвеж","ru"
"RU","OMS","644543","Ачаир","ru"
"RU","OMS","644544","Ачаирский","ru"
"RU","CU","429341","Ачакасы","ru"
"RU","STA","356890,356891","Ачикулак","ru"
"RU","KYA","660816,662100,662150,662152,662153,662155,662156,662159,662161,662162,662164,662165,662169","Ачинск","ru"
"KZ","YUZ","","Ачисай","ru"
"RU","SVE","623230","Ачит","ru"
"RU","CE","366600,366612","Ачхой-Мартан","ru"
"RU","CHE","456010,456011,456012,456014,456015,456019","Аша","ru"
"RU","DA","368775","Ашага-Стал","ru"
"RU","PER","617514","Ашап","ru"
"RU","DA","368187","Ашар","ru"
"RU","KDA","354205","Аше","ru"
"RU","TA","422039","Ашитбаш","ru"
"RU","MOS","140231","Ашитково","ru"
"RU","SMO","215030","Ашково","ru"
