Country,ID,OblName,PostCodeList,City
RU,37992,BA,452507,Арсланово
RU,34758,BA,,Артакуль
RU,46187,ROS,346018,Артамошкин
RU,36334,KL,359231,Артезиан
RU,29710,BEL,309285,Артельное
RU,46652,SVE,,Артельный
RU,53,PRI,"692486,692707,692750,692751,692753,692754,692756,692759,692760,692764,692766,692767,692768,692769,692771,692774,692775,692778",Артем
RU,29711,BEL,309737,Артеменков
RU,14263,MOS,143231,Артемки
RU,37523,CRI,,Артемовка
RU,44118,IRK,666925,Артемовский
RU,13282,PRI,,Артемовский
RU,1191,SVE,"623780,623783,623784,623785",Артемовский
RU,1864,SVE,"623340,623341,623342",Арти
RU,13481,AL,649154,Артыбаш
RU,33932,SA,678735,Артык
RU,33439,OMS,646444,Артын
RU,35882,KEM,652691,Артышта
RU,33637,KDA,,Артюшенко
RU,35342,VLA,602127,Архангел
RU,42404,ORE,460514,Архангеловка
RU,42502,ORE,461835,Архангеловка
RU,402,ARK,"163000,163001,163002,163004,163006,163007,163009,163011,163012,163013,163015,163016,163017,163018,163019,163020,163021,163022,163023,163024,163025,163026,163027,163028,163029,163030,163031,163032,163035,163036,163038,163039,163044,163045,163046,163048,163049,163050,163051,163053,163054,163057,163058,163059,163060,163061,163062,163064,163065,163069,163071,163072,163100,163700,163890,163899,163901,163902,163903,163904,163905,163906,163907,163908,163909,163910,163911,163960,163961,163970,163991,163992,163993,163994,163995,163996,163997,163998,163999,992500",Архангельск
RU,36182,KDA,"352117,352118",Архангельская
RU,663,BA,,Архангельское
RU,45059,ZAB,673050,Архангельское
RU,22972,KIR,613481,Архангельское
RU,23909,NIZ,607707,Архангельское
RU,13851,PER,619193,Архангельское
RU,36990,STA,356835,Архангельское
RU,14250,TYU,626392,Архангельское
RU,42242,VOR,396230,Архангельское
RU,44897,PNZ,442321,Архангельское
RU,37003,BEL,309153,Архангельское
RU,2096,TUL,301990,Архангельское
RU,1661,MOS,143420,Архангельское
RU,15552,MOS,143323,Архангельское
RU,42680,MOS,,Архангельское
RU,41568,BEL,309544,Архангельское
RU,45077,VOR,396817,Архангельское
RU,42278,ULY,433409,Архангельское
RU,37767,TUL,301096,Архангельское
RU,29712,BEL,,Архангельское
RU,35646,TUL,301036,Архангельское
RU,14424,AMU,"676740,676742",Архара
RU,1589,KDA,"353485,353487,353488",Архипо-Осиповка
RU,29713,BEL,309423,Архипов
RU,36216,VOR,396602,Архиповка
RU,35600,IVA,155700,Архиповка
RU,34050,VLG,,Архипово
RU,45449,KDA,352623,Архиповское
RU,39793,STA,356838,Архиповское
RU,14345,SE,363120,Архонская
RU,46925,CHE,457206,Арчаглы-Аят
RU,39087,VGG,403301,Арчединская
RU,13475,BU,671023,Аршан
RU,23001,KL,358903,Аршан
RU,43993,IRK,665224,Аршан
RU,40270,SA,678183,Арылах
RU,45659,KEM,652115,Арышево
RU,13625,NIZ,606819,Арья
RU,44892,CU,429150,Асаново
RU,608,SVE,"624260,624261,624262,624264,624265,624266,624269,624270,624272,624273,624287",Асбест
RU,34419,SVE,624611,Асбестовский
RU,13036,ORE,"461710,461719",Асекеево
RU,39109,KLU,249024,Асеньевское
RU,37016,VLA,601216,Асерхово
RU,409,TOM,"636810,636813,636820,636840,636841,636842,636843,636844,636845,636849",Асино
RU,648,BA,453620,Аскарово
RU,13620,KK,"655700,655735",Аскиз
RU,661,BA,452880,Аскино
RU,13928,TYU,627042,Аслана
RU,45341,BRY,242414,Асовица
RU,37770,PER,617530,Аспа
RU,14806,AST,"410105,416465",Ассадулаево
RU,23647,CE,366703,Ассиновская
RU,16608,AD,385231,Ассоколай
RU,36485,BA,453562,Ассы
RU,36622,SMO,216521,Астапковичи
RU,44321,KYA,663641,Астафьевка
RU,33276,ROS,,Астахов
RU,44483,KOS,,Асташево
RU,37371,ULY,433260,Астрадамовка
RU,36039,MOS,,Астрамьево
RU,35658,PRI,692671,Астраханка
RU,432,AST,"414000,414004,414006,414008,414009,414011,414012,414013,414014,414015,414016,414017,414018,414019,414021,414022,414024,414025,414026,414028,414029,414030,414032,414038,414039,414040,414041,414042,414044,414045,414046,414047,414050,414051,414052,414056,414057,414700,414890,414899,414950,414960,414961,414999,992600",Астрахань
RU,16134,MOS,,Астрецово
RU,1962,NVS,632842,Астродым
RU,34725,BA,452315,Асяново
RU,44817,IRK,665121,Атагай
RU,31841,BA,,Атаевка
RU,13941,KB,"361517,361521",Атажукино
RU,14803,AST,,Атал
RU,45218,VOR,,Атамановка
RU,2495,ZAB,672530,Атамановка
RU,13876,KEM,654216,Атаманово
RU,14269,KYA,,Атаманово
RU,35287,KDA,352065,Атаманская
RU,15773,MO,431524,Атемар
RU,1662,MOS,143322,Атепцево
RU,15960,SVE,623075,Атиг
RU,2957,SAR,"412420,412421,412423,412424,412425",Аткарск
RU,34314,DA,368216,Атланаул
RU,31350,KAM,684309,Атласово
RU,46209,PNZ,442146,Атмис
RU,46159,CU,429055,Атнары
RU,1534,TA,422247,Атня
RU,46922,OMS,646318,Атрачи
RU,44722,SVE,624583,Атымья
RU,15774,MO,431050,Атюрьево
RU,2765,MO,"431800,431849",Атяшево
RU,13600,KC,,аул Кызыл-Октябрь
RU,13587,KC,,аул Новая Джегута
RU,13592,KC,369111,аул Псыж
RU,13588,KC,369324,аул Сары-Тюз
RU,37816,KDA,,Аушед
RU,14359,KB,"361820,361821",Аушигер
RU,44521,KOS,"156523",Афанасово
RU,16135,MOS,,Афанасово
RU,29714,BEL,309236,Афанасово
RU,15096,MOS,,Афанасово-1
RU,29715,BEL,309834,Афанасьевка
RU,14649,KIR,613060,Афанасьево
RU,43674,LIP,399020,Афанасьево
RU,14997,MOS,144047,Афанасьево
RU,46505,VLG,161579,Афанасьевская
RU,43605,SVE,,Афанасьевское
RU,15899,KOS,,Аферово
RU,24225,TVE,170545,Афимьино
RU,1590,AD,385123,Афипсип
RU,1057,KDA,"353235,353236",Афипский
RU,13229,NIZ,607680,Афонино
RU,29716,BEL,309677,Афоньевка
RU,13621,MUR,184220,Африканда
RU,43775,DA,368264,Ахалчи
RU,44598,BA,452658,Ахманово
RU,41041,SAR,,Ахмат
RU,42799,SAR,413257,Ахмат
RU,35535,RYA,391348,Ахматово
RU,45013,CU,429816,Ахматово
RU,45971,BA,,Ахмерово
RU,39691,KDA,352534,Ахметовская
RU,24416,DA,,Ахниг
RU,14714,KDA,353523,Ахтанизовская станица
RU,34843,KDA,353892,Ахтарский
RU,16116,MOS,,Ахтимнеево
RU,45049,BA,452806,Ахтиял
RU,145,AST,"416500,416501,416502,416503,416504,416506,416507,416509,416539",Ахтубинск
RU,24561,DA,368730,Ахты
RU,31645,KDA,"353300,353301,353302",Ахтырский
RU,34808,BA,453733,Ахуново
RU,45989,KDA,354343,Ахштырь
RU,43759,KIR,612057,Ацвеж
RU,33342,OMS,644543,Ачаир
RU,33343,OMS,644544,Ачаирский
RU,45530,CU,429341,Ачакасы
RU,24466,STA,"356890,356891",Ачикулак
RU,1259,KYA,"660816,662100,662150,662152,662153,662155,662156,662159,662161,662162,662164,662165,662169",Ачинск
RU,14830,KYA,,Ачинск
RU,1645,SVE,623230,Ачит
RU,3142,CE,"366600,366612",Ачхой-Мартан
RU,688,CHE,"456010,456011,456012,456014,456015,456019",Аша
RU,43777,DA,368775,Ашага-Стал
RU,43336,PER,617514,Ашап
RU,42958,DA,368187,Ашар
RU,13334,KDA,354205,Аше
RU,46207,TA,422039,Ашитбаш
RU,33664,MOS,140231,Ашитково
RU,36635,SMO,215030,Ашково
RU,36518,KEM,,Ашмарино
RU,1663,MOS,141250,Ашукино
RU,16872,AST,,Ашулук
RU,42405,PER,,Ашша
RU,59,DA,368905,Аща
RU,24510,ALT,658967,Ащегуль
RU,46799,MOS,,Ащерино
RU,13203,BA,450056,Аэропорт
RU,13173,VGG,400036,Аэропорт
RU,13207,CHE,454133,Аэропорт
RU,44276,TOM,,Аэропорт
RU,41497,ROS,,Аэропорт Платов
RU,34442,CRI,295491,Аэрофлотский
RU,17154,ROS,,Аюта
RU,13480,ALT,659635,Ая
RU,42234,DA,368313,Аялакаб
RU,1438,KHA,"682570,682571",Аян
RU,34640,SVE,624183,Аятское
RU,45069,SVE,624180,Аять
RU,2023,VLG,"162480,162481,162482,162483,162499",Бабаево
RU,44461,KOS,"157830",Бабаево
RU,32243,KEM,,Бабанаково
RU,41569,BEL,,Бабанинка
RU,29717,BEL,309588,Бабанино
RU,2491,DA,,Бабаюрт
RU,17182,MOS,,Бабеево
RU,15097,MOS,142470,Бабеево
RU,16274,MOW,,Бабенки
RU,29718,BEL,,Бабенков
RU,38610,CRI,297344,Бабенково
RU,43133,NIZ,,Бабино
RU,42908,UD,427004,Бабино
RU,46818,RYA,391303,Бабино-Булыгино
RU,42954,KDA,353162,Бабиче-Кореновский
RU,29719,BEL,,Бабичев
RU,29720,BEL,,Бабка
RU,29721,BEL,,Бабкино
RU,32147,YEV,679363,Бабстово
RU,36917,KB,361810,Бабугент
RU,2426,BU,671230,Бабушкин
RU,14444,VLG,162421,Бабушкино
RU,1916,KLU,"249210,249229,249232",Бабынино
RU,15649,NIZ,606412,Бабье
RU,2469,VOR,396313,Бабяково
RU,22945,VLA,601755,Бавлены
RU,1506,TA,"423930,423931,423932,423949",Бавлы
RU,42802,DA,,Бавтугай
RU,2893,ROS,"346610,346611,346612",Багаевская
RU,737,NVS,"632458,632770",Баган
RU,13903,CHE,456850,Багаряк
RU,2427,BU,671510,Багдарин
RU,16531,CRI,298227,Багерово
RU,45290,KDA,352598,Баговская
RU,31698,RYA,391121,Баграмово
RU,2522,KGD,"238420,238435",Багратионовск
RU,33131,UD,427828,Баграш-Бигра
RU,15461,ZAB,"637250,673250",Бада
RU,44929,IRK,665212,Бадар
RU,45877,IRK,666657,Бадарма
RU,44347,IRK,666655,Бадарминск
RU,33974,ULY,433767,Баевка
RU,1856,ALT,658510,Баево
RU,35918,KIR,613108,Бажгалы
RU,34990,ALT,,Бажево
RU,46346,IRK,,Бажей
RU,33441,OMS,,Баженово
RU,43445,NVS,633578,Бажинск
RU,16895,CHE,,Бажово
RU,39826,PER,617460,Бажуки
RU,44989,KEM,652953,Базанча
RU,1502,TA,"422870,422899",Базарные Матаки
RU,13006,SAR,"412600,412601,412602,412619",Базарный Карабулак
RU,3111,ULY,433700,Базарный Сызган
RU,17270,MOS,,Базарово
RU,38403,BA,452272,Базитамак
RU,44905,BA,452052,Базлык
RU,37500,KYA,662322,Базыр
RU,45207,BA,453611,Баимово
RU,42916,TY,668310,Бай-Хаак
RU,14998,MOS,,Байбаки
RU,14938,AST,416156,Байбек
RU,13843,PER,614543,Байболовка
RU,37321,SVE,,Байбулда
RU,36387,BA,452443,Байгильдино
RU,45266,BA,453223,Байгузино
RU,42245,CU,429434,Байгулово
RU,37447,VLG,161471,Байдарово
RU,43293,KGN,641771,Байдары
RU,45532,SAM,446728,Байдеряково
RU,17183,MOS,,Байдиково
RU,32259,PER,617191,Байдины
RU,36110,IRK,665921,Байкал
RU,24480,SVE,,Байкалово
RU,35302,TYU,626118,Байкалово
RU,1124,IRK,665930,Байкальск
RU,46885,BA,452381,Байки
RU,14708,BA,452382,Байкибашево
RU,101,KYA,"648360,648361",Байкит
RU,37107,TA,422121,Байлянгар
RU,646,BA,"453630,453631,453632,453633,453634,453639",Баймак
RU,37026,ORE,461647,Баймаково
RU,45230,BA,452353,Баймурзино
RU,34712,BA,453591,Байназарово
RU,34581,SVE,623521,Байны
RU,33519,KEM,,Байрак
RU,29722,BEL,,Байрак
RU,40852,DA,368026,Байрамаул
RU,34530,CHE,456893,Байрамгулово
RU,32004,UD,427884,Байтеряково
RU,31356,IRK,669513,Байтог
RU,29723,BEL,309207,Байцурово
RU,29724,BEL,309353,Байцуры
RU,34881,VOR,397310,Байчурово
RU,13909,CHE,"456900,456901,456903,456907,456933,456947",Бакал
RU,637,BA,"452650,452651",Бакалы
RU,15366,MOS,,Бакеево
RU,46689,SVE,623367,Бакийково
RU,45011,VLA,601619,Бакино
RU,29725,BEL,,Баклановка
RU,16275,MOW,,Бакланово
RU,42927,ORL,302504,Бакланово
RU,31943,STA,356103,Баклановская
RU,14942,AST,416141,Бакланье
RU,13833,IRK,666021,Баклаши
RU,30975,PER,,Баклуши
RU,1375,MOS,,Баковка
RU,34129,TA,422349,Бакрче
RU,37912,SVE,623225,Бакряж
RU,2513,KB,"361530,361531,361532,361533,361534,361535,361536,361538",Баксан
RU,14353,KB,361503,Баксаненок
RU,38070,SAR,412144,Бакуры
RU,3056,TOM,636200,Бакчар
RU,33437,OMS,,Бакшеево
RU,24574,MOS,140721,Бакшеево
RU,15900,KOS,,Бакшейка
RU,34810,BA,453295,Бала-Четырман
RU,1917,KLU,"249000,249001,249004",Балабаново
RU,15187,IRK,666391,Балаганск
RU,46622,SVE,623633,Балаир
RU,22946,VLA,601630,Балакирево
RU,16075,PSK,182520,Балакирево
RU,16518,CRI,,Балаклава
RU,1089,SAR,"413805,413820,413840,413841,413843,413849,413850,413851,413853,413855,413856,413857,413858,413859,413860,413861,413863,413864,413865,413866,416864",Балаково
RU,43900,CHE,456677,Баландино
RU,39285,CRI,,Баланово
RU,31020,DA,368945,Балахани
RU,43617,LIP,399221,Балахна
RU,1000,NIZ,"606400,606402,606403,606406,606407,606408,606429",Балахна
RU,36706,IRK,666921,Балахнинский
RU,45015,NIZ,607216,Балахониха
RU,45501,IVA,153503,Балахонки
RU,23889,STA,357015,Балахоновское
RU,849,KYA,"662340,663932",Балахта
RU,36378,SAM,446060,Балашейка
RU,36648,SAR,413614,Балаши
RU,1097,MOS,"143900,143901,143902,143903,143904,143905,143906,143907,143908,143909,143910,143911,143912,143913,143914,143915,143916,143917,143918,143919,143922,143923,143924,143925,143926,143927,143928,143929,143930,143931,143932,143933,143934,143935,143936,143937,143938,143939,143940,143941,143942,143943,143944,143945,143946,143947,143948,143949,143950,143951,143952,143953,143954,145135,994000",Балашиха
RU,1629,SAR,"412300,412302,412303,412304,412305,412306,412307,412308,412309,412310,412311,412313,412314,412315,412316",Балашов
RU,35031,KYA,,Балгазын
RU,46936,TY,668302,Балгазын
RU,3098,UD,"427550,427551,427552,427553,427559",Балезино
RU,34899,UD,,Балезино-3
RU,13067,ZAB,"673450,673451,673453,673454",Балей
RU,29726,BEL,,Балки
RU,34188,KDA,353135,Балковская станица
RU,42843,STA,357817,Балковский
RU,15098,MOS,,Балобаново
RU,1963,NVS,633159,Балта
RU,13959,SAR,412630,Балтай
RU,1507,TA,"422250,422279",Балтаси
RU,2523,KGD,"238520,238521,238522,238525,238527,238528",Балтийск
RU,34207,STA,357855,Балтийский
RU,34743,BA,452415,Балтика
RU,43212,SVE,624080,Балтым
RU,36237,TAM,393321,Балыклей
RU,35243,KK,655725,Балыкса
RU,24373,ZAB,673020,Баляга
RU,36139,AMU,676052,Бам
RU,29727,BEL,309732,Банкино
RU,29728,BEL,,Банковский
RU,37881,SVE,,Банное
RU,34580,SVE,623509,Бараба
RU,37927,SVE,,Бараба
RU,38240,KGN,641312,Бараба
RU,46867,BA,452812,Барабановка
RU,14391,MOS,142917,Барабаново
RU,39286,CRI,,Барабаново
RU,38869,SVE,,Барабановское
RU,36787,PRI,692723,Барабаш
RU,745,NVS,"630833,632000,632330,632331,632332,632334,632335,632336,632338,632956",Барабинск
RU,31809,NVS,,Барабка
RU,17670,SVE,,Барадулино
RU,46884,KYA,662268,Бараит
RU,44038,KDA,352553,Баракаевская
RU,31428,VLA,601362,Бараки
RU,13516,AL,,Барангол
RU,42335,KDA,353581,Бараниковский
RU,46095,PER,617104,Баранники
RU,34561,SVE,624841,Баранникова
RU,44125,PRI,692593,Барано-Оренбургское
RU,36668,ALT,658474,Барановка
RU,46824,KEM,650537,Барановка
RU,31323,KDA,,Барановка
RU,40018,ULY,433821,Барановка
RU,42864,SAR,412419,Барановка
RU,31738,VGG,403845,Барановка
RU,45990,KDA,354207,Барановка
RU,45991,KDA,354055,Барановка
RU,16276,MOW,,Бараново
RU,36064,TUL,,Бараново
RU,44871,KOS,157067,Бараново
RU,43417,VLG,162503,Барановская
RU,35242,MOS,140237,Барановское
RU,33871,KLU,249242,Баранцево
RU,15367,MOS,,Баранцево
RU,35800,KDA,,Баранцовское
